No.	County	County ID	District Name	District ID	Division Name	Division ID	School Name	School Id	MOE code	School Type	Treatment Type	Closed	Total Number of Children
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Joyland Acd	011-020-JO51	None	STH	private	None	166
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kakichuma Rc	011-020-KA01	None	STH	public	None	955
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kanduyi Deb Pri	011-020-KA03	None	STH	public	None	1168
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Khakula Rcea	011-020-KH02	None	STH	public	None	653
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Khaweli Rc Pri	011-020-KH04	None	STH	public	None	966
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kibabii Boy	011-020-KI51	None	STH	public	None	594
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kimugui Fym	011-020-KI04	None	STH	public	None	559
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kimukungi Rc	011-020-KI05	None	STH	public	None	778
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kiwechi Ack	011-020-KI03	None	STH	public	None	634
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kombo Pri	011-020-KO01	None	STH	public	None	600
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Kongoli Rc	011-020-KO02	None	STH	public	None	1119
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Lumasa Rc	011-020-LU03	None	STH	public	None	277
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Lutungu Ric	011-020-LU01	None	STH	public	None	810
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mabuusi Rcea	011-020-MA01	None	STH	public	None	998
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Makutano Sa	011-020-MA02	None	STH	public	None	1279
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Marakaru Pri	011-020-MA03	None	STH	public	None	773
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Marell Jr Acd	011-020-MA06	None	STH	private	None	144
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Marti Ward	011-020-MA08	None	STH	private	None	287
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Matongi Sa Pry	011-020-MA10	None	STH	public	None	534
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mechimeru Central	011-020-ME59	None	STH	private	None	158
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mechimeru Sa	011-020-ME01	None	STH	public	None	772
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Misanga Fym	011-020-MI01	None	STH	public	None	555
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Moi Deb	011-020-MO01	None	STH	public	None	2386
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Moonlight Sch	011-020-MO02	None	STH	private	None	128
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mother Kevin	011-020-MO04	None	STH	private	None	447
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mufule Fym	011-020-MU01	None	STH	public	None	656
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mukhaweli Mmk	011-020-MU02	None	STH	public	None	576
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mupeli Deb	011-020-MU04	None	STH	public	None	1039
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Musikoma Rc	011-020-MU05	None	STH	public	None	1014
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mwema Academy	011-020-MW04	None	STH	private	None	153
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mwibale Baptist	011-020-MW01	None	STH	private	None	364
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mwibale Rc	011-020-MW02	None	STH	public	None	884
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Mwikhopo Baptist	011-020-MW03	None	STH	public	None	682
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Nabichkha	011-020-NA01	None	STH	public	None	597
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Nabutola Fym	011-020-NA03	None	STH	public	None	522
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Nakoyonjo Deb	011-020-NA15	None	STH	public	None	270
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Namamuka Pri	011-020-NA06	None	STH	public	None	648
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Namasanda Rc	011-020-NA07	None	STH	public	None	757
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Namikelo Rc	011-020-NA08	None	STH	public	None	703
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Namisi Ceb	011-020-NA52	None	STH	private	None	538
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Neema Sch Bukembe	011-020-NE01	None	STH	private	None	196
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Nzoia Dorofu	011-020-NZ01	None	STH	public	None	510
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Nzoia Industrial Pri	011-020-NZ02	None	STH	public	None	1325
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Nzoia Sugar Pri	011-020-NZ04	None	STH	public	None	1606
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Rio B Acd	011-020-RI04	None	STH	private	None	276
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Rising Angels	011-020-RI01	None	STH	private	None	142
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Samoya Pri	011-020-SA01	None	STH	public	None	726
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Sango Fym	011-020-SA04	None	STH	public	None	390
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Servanthood Comm Acad	011-020-SE01	None	STH	private	None	265
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Sikalmesa	011-020-SI03	None	STH	public	None	867
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Siloba Rc Pri	011-020-SI04	None	STH	public	None	691
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Simoko Deb	011-020-SI05	None	STH	public	None	477
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Sio Rc	011-020-SI06	None	STH	public	None	1072
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Sirende Deb	011-020-SI07	None	STH	public	None	374
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Siritanyi Rc Pr	011-020-SI08	None	STH	public	None	1083
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Sitoma Sa	011-020-SI09	None	STH	public	None	546
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	St Charles Okanya	011-020-ST01	None	STH	public	None	852
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	St Kizito Acad	011-020-ST03	None	STH	private	None	125
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	St Marys Kibabii	011-020-KI01	None	STH	public	None	890
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	St Monica Nungeti	011-020-MU03	None	STH	public	None	1389
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	St Peter Acad	011-020-ST52	None	STH	public	None	69
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Sunrise Acad	011-020-SU57	None	STH	private	None	92
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Tembelela Sa	011-020-TE01	None	STH	public	None	568
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	The Kibabii Acd	011-020-TH51	None	STH	private	None	116
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Tingelele Cog Primary	011-020-TU02	None	STH	public	None	368
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Tulienge Rc	011-020-TU01	None	STH	public	None	184
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Valley Gate	011-020-VA01	None	STH	private	None	151
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Wachka Ack	011-020-WA01	None	STH	public	None	827
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Walala Pr	011-020-WA03	None	STH	public	None	590
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Watwanga Cog	011-020-WA04	None	STH	public	None	848
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Wekekha Rc	011-020-WA02	None	STH	private	None	1188
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Winrock Acad	011-020-WI53	None	STH	private	None	93
	Bungoma	COUN03	Bungoma South	2012011	Municipality	DIV000607	Ziada Edu Centre	011-020-ZI01	None	STH	private	None	165
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Baraka Academy	012-245-BA51	None	STH	private	None	126
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Bethre Academy	012-245-BE01	None	STH	private	None	180
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Binyenya Sa Pri	012-245-BI01	None	STH	public	None	725
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Bishop Mechumo Maend	012-243-MA03	None	STH	public	None	237
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Bisunu Fym Pri	012-243-BI01	None	STH	public	None	728
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Bisunu Trinity	012-243-BI02	None	STH	private	None	185
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Bridge Int.Academy	012-243-BR51	None	STH	private	None	129
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Bridge Intl Academy	012-244-BR02	None	STH	private	None	173
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Bukiabi Sa	012-235-BU01	None	STH	public	None	215
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Bukokaholo	012-244-BU01	None	STH	public	None	390
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Butonge Ackl	012-244-BU02	None	STH	public	None	872
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Butunde Fym	012-245-BU01	None	STH	public	None	499
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Chebukutumi Ack	012-243-CH01	None	STH	public	None	822
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Chebukuyi Ack	012-235-CH01	None	STH	public	None	546
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Chenjeni Sa	012-243-CH02	None	STH	public	None	274
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Chongonyi Rc	012-243-CH03	None	STH	public	None	511
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Chris Chef	012-245-CH03	None	STH	public	None	84
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Chwele Boys	012-245-CH01	None	STH	public	None	741
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Chwele Girls Pry	012-245-CH02	None	STH	public	None	817
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Deepwells Academy	012-245-DE01	None	STH	private	None	85
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Eluri Academy	012-245-EL01	None	STH	private	None	177
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Flower Academy	012-235-FL02	None	STH	private	None	38
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Glory Academy	012-235-GL01	None	STH	private	None	46
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Good Samarita	012-245-GO56	None	STH	private	None	56
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Good Shephard	012-245-GO52	None	STH	private	None	69
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Green Field Ac	012-235-GR55	None	STH	private	None	41
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Grey Brick Academy	012-244-GR01	None	STH	private	None	229
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Hill School Academy	012-243-HI01	None	STH	private	None	97
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Hill Star Academy	012-245-HI55	None	STH	private	None	23
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Hon.Wetangula	012-244-HO01	None	STH	public	None	345
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Ivy League	012-235-IV01	None	STH	private	None	76
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kabendo Sda	012-235-KA01	None	STH	public	None	468
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kabkara Sa	012-235-KA10	None	STH	private	None	32
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kabrkara Ack	012-235-KA02	None	STH	public	None	617
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kaburwetsa	012-235-KA03	None	STH	public	None	393
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kag Namawanga	012-235-KA04	None	STH	public	None	332
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kakala Rc	012-235-KA05	None	STH	public	None	294
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Kamunyongole	012-244-KA01	None	STH	public	None	360
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kaprot Deb	012-235-KA07	None	STH	public	None	487
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kapsitet Ack	012-235-KA08	None	STH	private	None	35
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Kaptanai Sa Pry	012-245-KA01	None	STH	public	None	488
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Kasiamo Fym	012-243-KA01	None	STH	public	None	401
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Katomel Ack	012-235-KA09	None	STH	public	None	484
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Khabukhoya Deb	012-235-KH01	None	STH	public	None	431
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Kibeu Sa	012-244-KI01	None	STH	public	None	464
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kibindoi Sa	012-235-KI01	None	STH	public	None	578
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Kikai Fym	012-245-KI01	None	STH	public	None	599
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Kikwameti	012-245-KI54	None	STH	private	None	138
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Kokw Academy	012-235-KO01	None	STH	private	None	123
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Kolani Fym	012-245-KO01	None	STH	public	None	507
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Kolani Hope	012-245-KO51	None	STH	private	None	174
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Kolani Hope	012-245-KO54	None	STH	private	None	217
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Komiriai Rc	012-235-KO02	None	STH	public	None	514
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Korosiondet Sa	012-235-KO03	None	STH	public	None	529
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Kufu Rc Pry Sch	012-245-KU01	None	STH	public	None	440
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Kulisiru Fym	012-243-KU01	None	STH	public	None	601
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Lena Academy	012-235-LE01	None	STH	private	None	146
	Bungoma	COUN03	Bungoma West	2012012	Namwela	DIV000245	Lira Academy	012-245-LI51	None	STH	private	None	35
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Litlle Angels Acdemy	012-244-LI54	None	STH	private	None	158
	Bungoma	COUN03	Bungoma West	2012012	Lwandanyi	DIV000235	Little Angels	012-235-LI01	None	STH	private	None	28
	Bungoma	COUN03	Bungoma West	2012012	Malakisi	DIV000244	Londo Sa	012-244-LO02	None	STH	public	None	368
	Bungoma	COUN03	Bungoma West	2012012	Sirisia	DIV000243	Lukaala Fym Pri	012-243-LU01	None	STH	public	None	457
